data,preco_fechamento,origem
2012-09-21 12:12:45.534022,208.65,real
2012-09-24 12:12:45.534022,209.47,real
2012-09-25 12:12:45.534022,209.5,real
2012-09-26 12:12:45.534022,206.05,real
2012-09-27 12:12:45.534022,205.47,real
2012-09-28 12:12:45.534022,204.94,real
2012-10-01 12:12:45.534022,202.33,real
2012-10-02 12:12:45.534022,202.58,real
2012-10-03 12:12:45.534022,205.32,real
2012-10-04 12:12:45.534022,202.8,real
2012-10-05 12:12:45.534022,202.72,real
2012-10-08 12:12:45.534022,207.45,real
2012-10-09 12:12:45.534022,200.13,real
2012-10-10 12:12:45.534022,199.51,real
2012-10-11 12:12:45.534022,199.6,real
2012-10-12 12:12:45.534022,198.62,real
2012-10-15 12:12:45.534022,200.0,real
2012-10-16 12:12:45.534022,203.57,real
2012-10-17 12:12:45.534022,205.58,real
2012-10-18 12:12:45.534022,206.81,real
2012-10-19 12:12:45.534022,207.08,real
2012-10-22 12:12:45.534022,208.0,real
2012-10-23 12:12:45.534022,208.06,real
2012-10-24 12:12:45.534022,207.24,real
2012-10-25 12:12:45.534022,204.99,real
2012-10-26 12:12:45.534022,203.75,real
2012-10-29 12:12:45.534022,201.48,real
2012-10-30 12:12:45.534022,201.23,real
2012-10-31 12:12:45.534022,200.6,real
2012-11-01 12:12:45.534022,201.17,real
2012-11-02 12:12:45.534022,199.44,real
2012-11-05 12:12:45.534022,199.04,real
2012-11-06 12:12:45.534022,199.73,real
2012-11-07 12:12:45.534022,197.89,real
2012-11-08 12:12:45.534022,195.88,real
2012-11-09 12:12:45.534022,197.76,real
2012-11-12 12:12:45.534022,196.82,real
2012-11-13 12:12:45.534022,196.12,real
2012-11-14 12:12:45.534022,196.09,real
2012-11-15 12:12:45.534022,194.3,real
2012-11-16 12:12:45.534022,196.46,real
2012-11-19 12:12:45.534022,194.53,real
2012-11-20 12:12:45.534022,192.9,real
2012-11-21 12:12:45.534022,189.08,real
2012-11-22 12:12:45.534022,188.54,real
2012-11-23 12:12:45.534022,189.2,real
2012-11-26 12:12:45.534022,193.99,real
2012-11-27 12:12:45.534022,194.44,real
2012-11-28 12:12:45.534022,195.14,real
2012-11-29 12:12:45.534022,192.51,real
2012-11-30 12:12:45.534022,194.55,real
2012-12-03 12:12:45.534022,193.1,real
2012-12-04 12:12:45.534022,195.1,real
2012-12-05 12:12:45.534022,199.1,real
2012-12-06 12:12:45.534022,198.29,real
2012-12-07 12:12:45.534022,198.93,real
2012-12-10 12:12:45.534022,198.78,real
2012-12-11 12:12:45.534022,193.39,real
2012-12-12 12:12:45.534022,193.7,real
2012-12-13 12:12:45.534022,192.86,real
2012-12-14 12:12:45.534022,191.95,real
2012-12-17 12:12:45.534022,193.0,real
2012-12-18 12:12:45.534022,191.4,real
2012-12-19 12:12:45.534022,195.58,real
2012-12-20 12:12:45.534022,195.83,real
2012-12-21 12:12:45.534022,195.93,real
2012-12-24 12:12:45.534022,195.29,real
2012-12-25 12:12:45.534022,191.41,real
2012-12-26 12:12:45.534022,189.67,real
2012-12-27 12:12:45.534022,186.26,real
2012-12-28 12:12:45.534022,185.25,real
2012-12-31 12:12:45.534022,183.09,real
2013-01-01 12:12:45.534022,186.01,real
2013-01-02 12:12:45.534022,184.79,real
2013-01-03 12:12:45.534022,183.65,real
2013-01-04 12:12:45.534022,188.25,real
2013-01-07 12:12:45.534022,195.34,real
2013-01-08 12:12:45.534022,192.45,real
2013-01-09 12:12:45.534022,190.83,real
2013-01-10 12:12:45.534022,190.34,real
2013-01-11 12:12:45.534022,191.08,real
2013-01-14 12:12:45.534022,193.95,real
2013-01-15 12:12:45.534022,196.39,real
2013-01-16 12:12:45.534022,196.68,real
2013-01-17 12:12:45.534022,195.98,real
2013-01-18 12:12:45.534022,195.18,real
2013-01-21 12:12:45.534022,194.45,real
2013-01-22 12:12:45.534022,198.52,real
2013-01-23 12:12:45.534022,198.76,real
2013-01-24 12:12:45.534022,199.93,real
2013-01-25 12:12:45.534022,199.03,real
2013-01-28 12:12:45.534022,198.42,real
2013-01-29 12:12:45.534022,199.29,real
2013-01-30 12:12:45.534022,199.01,real
2013-01-31 12:12:45.534022,198.29,real
2013-02-01 12:12:45.534022,198.4,real
2013-02-04 12:12:45.534022,200.84,real
2013-02-05 12:12:45.534022,201.22,real
2013-02-06 12:12:45.534022,200.5,real
2013-02-07 12:12:45.534022,198.65,real
2013-02-08 12:12:45.534022,197.25,real
2013-02-11 12:12:45.534022,195.7,real
2013-02-12 12:12:45.534022,197.77,real
2013-02-13 12:12:45.534022,195.69,real
2013-02-14 12:12:45.534022,194.87,real
2013-02-15 12:12:45.534022,195.08,real
2013-02-18 12:12:45.534022,193.37,real
2013-02-19 12:12:45.534022,194.85,real
2013-02-20 12:12:45.534022,194.54,real
2013-02-21 12:12:45.534022,195.04,real
2013-02-22 12:12:45.534022,199.1,real
2013-02-25 12:12:45.534022,199.5,real
2013-02-26 12:12:45.534022,200.95,real
2013-02-27 12:12:45.534022,203.27,real
2013-02-28 12:12:45.534022,203.77,real
2013-03-01 12:12:45.534022,206.36,real
2013-03-04 12:12:45.534022,206.81,real
2013-03-05 12:12:45.534022,207.15,real
2013-03-06 12:12:45.534022,207.07,real
2013-03-07 12:12:45.534022,206.43,real
2013-03-08 12:12:45.534022,206.18,real
2013-03-11 12:12:45.534022,205.98,real
2013-03-12 12:12:45.534022,205.29,real
2013-03-13 12:12:45.534022,204.98,real
2013-03-14 12:12:45.534022,204.0,real
2013-03-15 12:12:45.534022,205.91,real
2013-03-18 12:12:45.534022,207.45,real
2013-03-19 12:12:45.534022,210.47,real
2013-03-20 12:12:45.534022,209.84,real
2013-03-21 12:12:45.534022,210.51,real
2013-03-22 12:12:45.534022,210.39,real
2013-03-25 12:12:45.534022,210.59,real
2013-03-26 12:12:45.534022,209.82,real
2013-03-27 12:12:45.534022,207.99,real
2013-03-28 12:12:45.534022,205.82,real
2013-03-29 12:12:45.534022,205.76,real
2013-04-01 12:12:45.534022,207.8,real
2013-04-02 12:12:45.534022,208.93,real
2013-04-03 12:12:45.534022,211.0,real
2013-04-04 12:12:45.534022,200.63,real
2013-04-05 12:12:45.534022,194.96,real
2013-04-08 12:12:45.534022,193.36,real
2013-04-09 12:12:45.534022,194.4,real
2013-04-10 12:12:45.534022,191.25,real
2013-04-11 12:12:45.534022,190.72,real
2013-04-12 12:12:45.534022,191.6,real
2013-04-15 12:12:45.534022,193.27,real
2013-04-16 12:12:45.534022,194.53,real
2013-04-17 12:12:45.534022,197.15,real
2013-04-18 12:12:45.534022,193.43,real
2013-04-19 12:12:45.534022,194.14,real
2013-04-22 12:12:45.534022,195.07,real
2013-04-23 12:12:45.534022,191.16,real
2013-04-24 12:12:45.534022,190.1,real
2013-04-25 12:12:45.534022,189.64,real
2013-04-26 12:12:45.534022,189.25,real
2013-04-29 12:12:45.534022,188.32,real
2013-04-30 12:12:45.534022,185.51,real
2013-05-01 12:12:45.534022,185.85,real
2013-05-02 12:12:45.534022,186.94,real
2013-05-03 12:12:45.534022,190.35,real
2013-05-06 12:12:45.534022,189.2,real
2013-05-07 12:12:45.534022,190.29,real
2013-05-08 12:12:45.534022,193.49,real
2013-05-09 12:12:45.534022,192.88,real
2013-05-10 12:12:45.534022,191.23,real
2013-05-13 12:12:45.534022,191.98,real
2013-05-14 12:12:45.534022,191.53,real
2013-05-15 12:12:45.534022,190.07,real
2013-05-16 12:12:45.534022,189.48,real
2013-05-17 12:12:45.534022,189.36,real
2013-05-20 12:12:45.534022,188.65,real
2013-05-21 12:12:45.534022,189.7,real
2013-05-22 12:12:45.534022,191.95,real
2013-05-23 12:12:45.534022,192.62,real
2013-05-24 12:12:45.534022,194.2,real
2013-05-27 12:12:45.534022,192.95,real
2013-05-28 12:12:45.534022,191.99,real
2013-05-29 12:12:45.534022,191.76,real
2013-05-30 12:12:45.534022,193.62,real
2013-05-31 12:12:45.534022,195.69,real
2013-06-03 12:12:45.534022,195.08,real
2013-06-04 12:12:45.534022,194.77,real
2013-06-05 12:12:45.534022,193.42,real
2013-06-06 12:12:45.534022,192.4,real
2013-06-07 12:12:45.534022,191.95,real
2013-06-10 12:12:45.534022,192.71,real
2013-06-11 12:12:45.534022,189.83,real
2013-06-12 12:12:45.534022,191.55,real
2013-06-13 12:12:45.534022,196.35,real
2013-06-14 12:12:45.534022,195.27,real
2013-06-17 12:12:45.534022,193.99,real
2013-06-18 12:12:45.534022,193.14,real
2013-06-19 12:12:45.534022,192.87,real
2013-06-20 12:12:45.534022,192.32,real
2013-06-21 12:12:45.534022,192.88,real
2013-06-24 12:12:45.534022,194.45,real
2013-06-25 12:12:45.534022,192.62,real
2013-06-26 12:12:45.534022,192.5,real
2013-06-27 12:12:45.534022,192.59,real
2013-06-28 12:12:45.534022,193.65,real
2013-07-01 12:12:45.534022,194.47,real
2013-07-02 12:12:45.534022,196.08,real
2013-07-03 12:12:45.534022,204.72,real
2013-07-04 12:12:45.534022,204.42,real
2013-07-05 12:12:45.534022,204.97,real
2013-07-08 12:12:45.534022,204.93,real
2013-07-09 12:12:45.534022,203.9,real
2013-07-10 12:12:45.534022,203.52,real
2013-07-11 12:12:45.534022,203.07,real
2013-07-12 12:12:45.534022,205.18,real
2013-07-15 12:12:45.534022,203.79,real
2013-07-16 12:12:45.534022,202.79,real
2013-07-17 12:12:45.534022,201.02,real
2013-07-18 12:12:45.534022,199.74,real
2013-07-19 12:12:45.534022,201.68,real
2013-07-22 12:12:45.534022,200.16,real
2013-07-23 12:12:45.534022,200.04,real
2013-07-24 12:12:45.534022,200.09,real
2013-07-25 12:12:45.534022,199.65,real
2013-07-26 12:12:45.534022,200.98,real
2013-07-29 12:12:45.534022,200.32,real
2013-07-30 12:12:45.534022,199.31,real
2013-07-31 12:12:45.534022,198.33,real
2013-08-01 12:12:45.534022,201.09,real
2013-08-02 12:12:45.534022,197.51,real
2013-08-05 12:12:45.534022,199.14,real
2013-08-06 12:12:45.534022,202.33,real
2013-08-07 12:12:45.534022,200.83,real
2013-08-08 12:12:45.534022,202.91,real
2013-08-09 12:12:45.534022,205.19,real
2013-08-12 12:12:45.534022,206.53,real
2013-08-13 12:12:45.534022,208.38,real
2013-08-14 12:12:45.534022,209.42,real
2013-08-15 12:12:45.534022,210.38,real
2013-08-16 12:12:45.534022,210.08,real
2013-08-19 12:12:45.534022,210.55,real
2013-08-20 12:12:45.534022,212.06,real
2013-08-21 12:12:45.534022,215.8,real
2013-08-22 12:12:45.534022,214.92,real
2013-08-23 12:12:45.534022,213.21,real
2013-08-26 12:12:45.534022,213.44,real
2013-08-27 12:12:45.534022,215.06,real
2013-08-28 12:12:45.534022,212.26,real
2013-08-29 12:12:45.534022,212.08,real
2013-08-30 12:12:45.534022,210.74,real
2013-09-02 12:12:45.534022,212.36,real
2013-09-03 12:12:45.534022,210.89,real
2013-09-04 12:12:45.534022,213.3,real
2013-09-05 12:12:45.534022,212.38,real
2013-09-06 12:12:45.534022,214.36,real
2013-09-09 12:12:45.534022,212.66,real
2013-09-10 12:12:45.534022,211.31,real
2013-09-11 12:12:45.534022,209.41,real
2013-09-12 12:12:45.534022,209.32,real
2013-09-13 12:12:45.534022,209.22,real
2013-09-16 12:12:45.534022,212.0,real
2013-09-17 12:12:45.534022,212.92,real
2013-09-18 12:12:45.534022,211.38,real
2013-09-19 12:12:45.534022,209.26,real
2013-09-20 12:12:45.534022,212.0,real
2013-09-23 12:12:45.534022,209.67,real
2013-09-24 12:12:45.534022,207.15,real
2013-09-25 12:12:45.534022,190.0,real
2013-09-26 12:12:45.534022,187.83,real
2013-09-27 12:12:45.534022,191.61,real
2013-09-30 12:12:45.534022,191.71,real
2013-10-01 12:12:45.534022,193.95,real
2013-10-02 12:12:45.534022,194.31,real
2013-10-03 12:12:45.534022,199.15,real
2013-10-04 12:12:45.534022,202.54,real
2013-10-07 12:12:45.534022,199.63,real
2013-10-08 12:12:45.534022,202.39,real
2013-10-09 12:12:45.534022,204.51,real
2013-10-10 12:12:45.534022,202.78,real
2013-10-11 12:12:45.534022,203.63,real
2013-10-14 12:12:45.534022,204.82,real
2013-10-15 12:12:45.534022,203.24,real
2013-10-16 12:12:45.534022,204.47,real
2013-10-17 12:12:45.534022,202.47,real
2013-10-18 12:12:45.534022,203.21,real
2013-10-21 12:12:45.534022,203.32,real
2013-10-22 12:12:45.534022,204.69,real
2013-10-23 12:12:45.534022,208.44,real
2013-10-24 12:12:45.534022,207.6,real
2013-10-25 12:12:45.534022,208.65,real
2013-10-28 12:12:45.534022,206.99,real
2013-10-29 12:12:45.534022,206.16,real
2013-10-30 12:12:45.534022,205.72,real
2013-10-31 12:12:45.534022,207.78,real
2013-11-01 12:12:45.534022,207.92,real
2013-11-04 12:12:45.534022,209.36,real
2013-11-05 12:12:45.534022,208.02,real
2013-11-06 12:12:45.534022,208.95,real
2013-11-07 12:12:45.534022,206.19,real
2013-11-08 12:12:45.534022,202.74,real
2013-11-11 12:12:45.534022,203.8,real
2013-11-12 12:12:45.534022,206.35,real
2013-11-13 12:12:45.534022,205.02,real
2013-11-14 12:12:45.534022,203.98,real
2013-11-15 12:12:45.534022,201.2,real
2013-11-18 12:12:45.534022,203.77,real
2013-11-19 12:12:45.534022,202.2,real
2013-11-20 12:12:45.534022,203.04,real
2013-11-21 12:12:45.534022,204.87,real
2013-11-22 12:12:45.534022,201.94,real
2013-11-25 12:12:45.534022,197.35,real
2013-11-26 12:12:45.534022,195.46,real
2013-11-27 12:12:45.534022,193.54,real
2013-11-28 12:12:45.534022,194.98,real
2013-11-29 12:12:45.534022,194.86,real
2013-12-02 12:12:45.534022,195.65,real
2013-12-03 12:12:45.534022,191.11,real
2013-12-04 12:12:45.534022,191.28,real
2013-12-05 12:12:45.534022,191.5,real
2013-12-06 12:12:45.534022,193.25,real
2013-12-09 12:12:45.534022,194.93,real
2013-12-10 12:12:45.534022,194.98,real
2013-12-11 12:12:45.534022,191.3,real
2013-12-12 12:12:45.534022,192.25,real
2013-12-13 12:12:45.534022,192.8,real
2013-12-16 12:12:45.534022,192.07,real
2013-12-17 12:12:45.534022,194.0,real
2013-12-18 12:12:45.534022,193.85,real
2013-12-19 12:12:45.534022,194.55,real
2013-12-20 12:12:45.534022,197.99,real
2013-12-23 12:12:45.534022,193.54,real
2013-12-24 12:12:45.534022,194.09,real
2013-12-25 12:12:45.534022,194.98,real
2013-12-26 12:12:45.534022,196.61,real
2013-12-27 12:12:45.534022,197.22,real
2013-12-30 12:12:45.534022,197.35,real
2013-12-31 12:12:45.534022,196.21,real
2014-01-01 12:12:45.534022,196.01,real
2014-01-02 12:12:45.534022,195.04,real
2014-01-03 12:12:45.534022,195.81,real
2014-01-06 12:12:45.534022,195.16,real
2014-01-07 12:12:45.534022,195.5,real
2014-01-08 12:12:45.534022,190.99,real
2014-01-09 12:12:45.534022,188.56,real
2014-01-10 12:12:45.534022,187.93,real
2014-01-13 12:12:45.534022,187.82,real
2014-01-14 12:12:45.534022,189.09,real
2014-01-15 12:12:45.534022,188.42,real
2014-01-16 12:12:45.534022,187.53,real
2014-01-17 12:12:45.534022,185.79,real
2014-01-20 12:12:45.534022,185.34,real
2014-01-21 12:12:45.534022,184.23,real
2014-01-22 12:12:45.534022,184.56,real
2014-01-23 12:12:45.534022,184.86,real
2014-01-24 12:12:45.534022,185.19,real
2014-01-27 12:12:45.534022,185.42,real
2014-01-28 12:12:45.534022,184.74,real
2014-01-29 12:12:45.534022,182.74,real
2014-01-30 12:12:45.534022,182.16,real
2014-01-31 12:12:45.534022,182.64,real
2014-02-03 12:12:45.534022,182.27,real
2014-02-04 12:12:45.534022,183.96,real
2014-02-05 12:12:45.534022,183.13,real
2014-02-06 12:12:45.534022,184.15,real
2014-02-07 12:12:45.534022,183.03,real
2014-02-10 12:12:45.534022,184.98,real
2014-02-11 12:12:45.534022,186.6,real
2014-02-12 12:12:45.534022,190.7,real
2014-02-13 12:12:45.534022,190.73,real
2014-02-14 12:12:45.534022,192.17,real
2014-02-17 12:12:45.534022,193.15,real
2014-02-18 12:12:45.534022,192.16,real
2014-02-19 12:12:45.534022,194.42,real
2014-02-20 12:12:45.534022,193.39,real
2014-02-21 12:12:45.534022,190.02,real
2014-02-24 12:12:45.534022,190.99,real
2014-02-25 12:12:45.534022,189.97,real
2014-02-26 12:12:45.534022,189.47,real
2014-02-27 12:12:45.534022,190.22,real
2014-02-28 12:12:45.534022,186.92,real
2014-03-03 12:12:45.534022,185.18,real
2014-03-04 12:12:45.534022,186.38,real
2014-03-05 12:12:45.534022,184.96,real
2014-03-06 12:12:45.534022,183.86,real
2014-03-07 12:12:45.534022,184.1,real
2014-03-10 12:12:45.534022,182.01,real
2014-03-11 12:12:45.534022,178.72,real
2014-03-12 12:12:45.534022,181.32,real
2014-03-13 12:12:45.534022,184.77,real
2014-03-14 12:12:45.534022,186.16,real
2014-03-17 12:12:45.534022,186.97,real
2014-03-18 12:12:45.534022,184.66,real
2014-03-19 12:12:45.534022,186.73,real
2014-03-20 12:12:45.534022,174.83,real
2014-03-21 12:12:45.534022,173.78,real
2014-03-24 12:12:45.534022,172.86,real
2014-03-25 12:12:45.534022,174.97,real
2014-03-26 12:12:45.534022,175.77,real
2014-03-27 12:12:45.534022,177.8,real
2014-03-28 12:12:45.534022,176.85,real
2014-03-31 12:12:45.534022,177.35,real
2014-04-01 12:12:45.534022,182.12,real
2014-04-02 12:12:45.534022,180.15,real
2014-04-03 12:12:45.534022,179.21,real
2014-04-04 12:12:45.534022,179.23,real
2014-04-07 12:12:45.534022,180.27,real
2014-04-08 12:12:45.534022,177.85,real
2014-04-09 12:12:45.534022,179.19,real
2014-04-10 12:12:45.534022,180.0,real
2014-04-11 12:12:45.534022,179.99,real
2014-04-14 12:12:45.534022,182.88,real
2014-04-15 12:12:45.534022,183.07,real
2014-04-16 12:12:45.534022,183.55,real
2014-04-17 12:12:45.534022,182.21,real
2014-04-18 12:12:45.534022,183.19,real
2014-04-21 12:12:45.534022,184.47,real
2014-04-22 12:12:45.534022,185.25,real
2014-04-23 12:12:45.534022,185.19,real
2014-04-24 12:12:45.534022,184.13,real
2014-04-25 12:12:45.534022,181.3,real
2014-04-28 12:12:45.534022,178.94,real
2014-04-29 12:12:45.534022,177.31,real
2014-04-30 12:12:45.534022,178.97,real
2014-05-01 12:12:45.534022,179.68,real
2014-05-02 12:12:45.534022,177.48,real
2014-05-05 12:12:45.534022,176.08,real
2014-05-06 12:12:45.534022,175.74,real
2014-05-07 12:12:45.534022,176.08,real
2014-05-08 12:12:45.534022,177.67,real
2014-05-09 12:12:45.534022,177.46,real
2014-05-12 12:12:45.534022,177.12,real
2014-05-13 12:12:45.534022,175.2,real
2014-05-14 12:12:45.534022,173.37,real
2014-05-15 12:12:45.534022,172.8,real
2014-05-16 12:12:45.534022,177.85,real
2014-05-19 12:12:45.534022,175.76,real
2014-05-20 12:12:45.534022,178.7,real
2014-05-21 12:12:45.534022,180.22,real
2014-05-22 12:12:45.534022,180.02,real
2014-05-23 12:12:45.534022,182.23,real
2014-05-26 12:12:45.534022,183.22,real
2014-05-27 12:12:45.534022,185.35,real
2014-05-28 12:12:45.534022,185.08,real
2014-05-29 12:12:45.534022,186.41,real
2014-05-30 12:12:45.534022,187.57,real
2014-06-02 12:12:45.534022,185.53,real
2014-06-03 12:12:45.534022,186.64,real
2014-06-04 12:12:45.534022,186.0,real
2014-06-05 12:12:45.534022,189.71,real
2014-06-06 12:12:45.534022,187.97,real
2014-06-09 12:12:45.534022,187.38,real
2014-06-10 12:12:45.534022,187.26,real
2014-06-11 12:12:45.534022,184.16,real
2014-06-12 12:12:45.534022,185.92,real
2014-06-13 12:12:45.534022,187.74,real
2014-06-16 12:12:45.534022,188.76,real
2014-06-17 12:12:45.534022,190.09,real
2014-06-18 12:12:45.534022,188.43,real
2014-06-19 12:12:45.534022,182.25,real
2014-06-20 12:12:45.534022,182.73,real
2014-06-23 12:12:45.534022,179.64,real
2014-06-24 12:12:45.534022,177.9,real
2014-06-25 12:12:45.534022,176.85,real
2014-06-26 12:12:45.534022,176.4,real
2014-06-27 12:12:45.534022,177.36,real
2014-06-30 12:12:45.534022,176.68,real
2014-07-01 12:12:45.534022,172.9,real
2014-07-02 12:12:45.534022,172.84,real
2014-07-03 12:12:45.534022,174.24,real
2014-07-04 12:12:45.534022,174.67,real
2014-07-07 12:12:45.534022,177.25,real
2014-07-08 12:12:45.534022,177.14,real
2014-07-09 12:12:45.534022,179.7,real
2014-07-10 12:12:45.534022,180.24,real
2014-07-11 12:12:45.534022,181.84,real
2014-07-14 12:12:45.534022,183.69,real
2014-07-15 12:12:45.534022,183.19,real
2014-07-16 12:12:45.534022,182.95,real
2014-07-17 12:12:45.534022,184.26,real
2014-07-18 12:12:45.534022,182.79,real
2014-07-21 12:12:45.534022,183.45,real
2014-07-22 12:12:45.534022,183.23,real
2014-07-23 12:12:45.534022,184.06,real
2014-07-24 12:12:45.534022,185.27,real
2014-07-25 12:12:45.534022,185.17,real
2014-07-28 12:12:45.534022,184.26,real
2014-07-29 12:12:45.534022,186.44,real
2014-07-30 12:12:45.534022,187.14,real
2014-07-31 12:12:45.534022,187.64,real
2014-08-01 12:12:45.534022,187.68,real
2014-08-04 12:12:45.534022,186.39,real
2014-08-05 12:12:45.534022,186.76,real
2014-08-06 12:12:45.534022,186.22,real
2014-08-07 12:12:45.534022,183.9,real
2014-08-08 12:12:45.534022,182.21,real
2014-08-11 12:12:45.534022,185.81,real
2014-08-12 12:12:45.534022,186.81,real
2014-08-13 12:12:45.534022,184.71,real
2014-08-14 12:12:45.534022,187.9,real
2014-08-15 12:12:45.534022,186.67,real
2014-08-18 12:12:45.534022,188.25,real
2014-08-19 12:12:45.534022,195.04,real
2014-08-20 12:12:45.534022,192.62,real
2014-08-21 12:12:45.534022,189.83,real
2014-08-22 12:12:45.534022,190.45,real
2014-08-25 12:12:45.534022,192.49,real
2014-08-26 12:12:45.534022,194.5,real
2014-08-27 12:12:45.534022,193.55,real
2014-08-28 12:12:45.534022,192.69,real
2014-08-29 12:12:45.534022,191.77,real
2014-09-01 12:12:45.534022,194.52,real
2014-09-02 12:12:45.534022,193.29,real
2014-09-03 12:12:45.534022,196.64,real
2014-09-04 12:12:45.534022,195.68,real
2014-09-05 12:12:45.534022,195.19,real
2014-09-08 12:12:45.534022,197.77,real
2014-09-09 12:12:45.534022,197.02,real
2014-09-10 12:12:45.534022,196.4,real
2014-09-11 12:12:45.534022,190.01,real
2014-09-12 12:12:45.534022,192.27,real
2014-09-15 12:12:45.534022,192.15,real
2014-09-16 12:12:45.534022,191.73,real
2014-09-17 12:12:45.534022,190.22,real
2014-09-18 12:12:45.534022,189.63,real
2014-09-19 12:12:45.534022,193.14,real
2014-09-22 12:12:45.534022,195.11,real
2014-09-23 12:12:45.534022,196.47,real
2014-09-24 12:12:45.534022,193.53,real
2014-09-25 12:12:45.534022,191.44,real
2014-09-26 12:12:45.534022,191.26,real
2014-09-29 12:12:45.534022,190.03,real
2014-09-30 12:12:45.534022,189.3,real
2014-10-01 12:12:45.534022,188.91,real
2014-10-02 12:12:45.534022,190.08,real
2014-10-03 12:12:45.534022,192.57,real
2014-10-06 12:12:45.534022,192.19,real
2014-10-07 12:12:45.534022,188.72,real
2014-10-08 12:12:45.534022,186.46,real
2014-10-09 12:12:45.534022,187.06,real
2014-10-10 12:12:45.534022,187.0,real
2014-10-13 12:12:45.534022,184.89,real
2014-10-14 12:12:45.534022,186.39,real
2014-10-15 12:12:45.534022,185.68,real
2014-10-16 12:12:45.534022,185.94,real
2014-10-17 12:12:45.534022,184.78,real
2014-10-20 12:12:45.534022,183.08,real
2014-10-21 12:12:45.534022,183.76,real
2014-10-22 12:12:45.534022,184.36,real
2014-10-23 12:12:45.534022,185.69,real
2014-10-24 12:12:45.534022,184.37,real
2014-10-27 12:12:45.534022,184.51,real
2014-10-28 12:12:45.534022,185.98,real
2014-10-29 12:12:45.534022,186.37,real
2014-10-30 12:12:45.534022,186.22,real
2014-10-31 12:12:45.534022,184.29,real
2014-11-03 12:12:45.534022,182.25,real
2014-11-04 12:12:45.534022,181.22,real
2014-11-05 12:12:45.534022,182.56,real
2014-11-06 12:12:45.534022,182.35,real
2014-11-07 12:12:45.534022,182.26,real
2014-11-10 12:12:45.534022,183.6,real
2014-11-11 12:12:45.534022,182.82,real
2014-11-12 12:12:45.534022,181.55,real
2014-11-13 12:12:45.534022,182.14,real
2014-11-14 12:12:45.534022,180.88,real
2014-11-17 12:12:45.534022,180.72,real
2014-11-18 12:12:45.534022,180.37,real
2014-11-19 12:12:45.534022,181.71,real
2014-11-20 12:12:45.534022,181.27,real
2014-11-21 12:12:45.534022,186.35,real
2014-11-24 12:12:45.534022,188.39,real
2014-11-25 12:12:45.534022,188.53,real
2014-11-26 12:12:45.534022,188.04,real
2014-11-27 12:12:45.534022,187.22,real
2014-11-28 12:12:45.534022,188.42,real
2014-12-01 12:12:45.534022,187.7,real
2014-12-02 12:12:45.534022,188.0,real
2014-12-03 12:12:45.534022,189.86,real
2014-12-04 12:12:45.534022,188.49,real
2014-12-05 12:12:45.534022,192.36,real
2014-12-08 12:12:45.534022,192.49,real
2014-12-09 12:12:45.534022,192.5,real
2014-12-10 12:12:45.534022,190.85,real
2014-12-11 12:12:45.534022,194.09,real
2014-12-12 12:12:45.534022,193.63,real
2014-12-15 12:12:45.534022,195.24,real
2014-12-16 12:12:45.534022,194.4,real
2014-12-17 12:12:45.534022,195.78,real
2014-12-18 12:12:45.534022,194.57,real
2014-12-19 12:12:45.534022,194.0,real
2014-12-22 12:12:45.534022,191.67,real
2014-12-23 12:12:45.534022,189.15,real
2014-12-24 12:12:45.534022,189.64,real
2014-12-25 12:12:45.534022,187.1,real
2014-12-26 12:12:45.534022,185.97,real
2014-12-29 12:12:45.534022,184.3,real
2014-12-30 12:12:45.534022,186.63,real
2014-12-31 12:12:45.534022,187.47,real
2015-01-01 12:12:45.534022,187.34,real
2015-01-02 12:12:45.534022,187.95,real
2015-01-05 12:12:45.534022,187.88,real
2015-01-06 12:12:45.534022,187.38,real
2015-01-07 12:12:45.534022,189.36,real
2015-01-08 12:12:45.534022,190.07,real
2015-01-09 12:12:45.534022,190.1,real
2015-01-12 12:12:45.534022,191.23,real
2015-01-13 12:12:45.534022,190.41,real
2015-01-14 12:12:45.534022,191.16,real
2015-01-15 12:12:45.534022,192.99,real
2015-01-16 12:12:45.534022,192.25,real
2015-01-19 12:12:45.534022,192.0,real
2015-01-20 12:12:45.534022,192.3,real
2015-01-21 12:12:45.534022,191.56,real
2015-01-22 12:12:45.534022,191.95,real
2015-01-23 12:12:45.534022,190.68,real
2015-01-26 12:12:45.534022,191.2,real
2015-01-27 12:12:45.534022,190.14,real
2015-01-28 12:12:45.534022,189.99,real
2015-01-29 12:12:45.534022,191.54,real
2015-01-30 12:12:45.534022,191.72,real
2015-02-02 12:12:45.534022,191.28,real
2015-02-03 12:12:45.534022,191.81,real
2015-02-04 12:12:45.534022,192.96,real
2015-02-05 12:12:45.534022,192.8,real
2015-02-06 12:12:45.534022,193.75,real
2015-02-09 12:12:45.534022,194.0,real
2015-02-10 12:12:45.534022,193.11,real
2015-02-11 12:12:45.534022,191.62,real
2015-02-12 12:12:45.534022,192.31,real
2015-02-13 12:12:45.534022,189.01,real
2015-02-16 12:12:45.534022,190.06,real
2015-02-17 12:12:45.534022,189.64,real
2015-02-18 12:12:45.534022,189.83,real
2015-02-19 12:12:45.534022,187.17,real
2015-02-20 12:12:45.534022,186.91,real
2015-02-23 12:12:45.534022,188.67,real
2015-02-24 12:12:45.534022,189.04,real
2015-02-25 12:12:45.534022,185.71,real
2015-02-26 12:12:45.534022,189.36,real
